V1,V2,V3
-43.3258928571429,-5.06696428571429,111
-43.2589285714286,-5.06696428571429,122
-43.1919642857143,-5.06696428571429,136
-43.125,-5.06696428571429,184
-43.0580357142857,-5.06696428571429,160
-42.9910714285714,-5.06696428571429,130
-42.9241071428571,-5.06696428571429,102
-42.8571428571429,-5.06696428571429,66
-42.7901785714286,-5.06696428571429,90
-42.7232142857143,-5.06696428571429,137
-42.65625,-5.06696428571429,155
-42.5892857142857,-5.06696428571429,183
-42.5223214285714,-5.06696428571429,219
-42.4553571428571,-5.06696428571429,179
-42.3883928571429,-5.06696428571429,171
-42.3214285714286,-5.06696428571429,185
-42.2544642857143,-5.06696428571429,173
-42.1875,-5.06696428571429,164
-42.1205357142857,-5.06696428571429,166
-42.0535714285714,-5.06696428571429,170
-41.9866071428571,-5.06696428571429,174
-41.9196428571429,-5.06696428571429,201
-41.8526785714286,-5.06696428571429,218
-41.7857142857143,-5.06696428571429,231
-41.71875,-5.06696428571429,239
-41.6517857142857,-5.06696428571429,219
-41.5848214285714,-5.06696428571429,193
-41.5178571428571,-5.06696428571429,198
-41.4508928571429,-5.06696428571429,216
-41.3839285714286,-5.06696428571429,208
-41.3169642857143,-5.06696428571429,259
-41.25,-5.06696428571429,248
-41.1830357142857,-5.06696428571429,301
-41.1160714285714,-5.06696428571429,288
-41.0491071428571,-5.06696428571429,385
-40.9821428571429,-5.06696428571429,382
-40.9151785714286,-5.06696428571429,299
-40.8482142857143,-5.06696428571429,266
-40.78125,-5.06696428571429,272
-40.7142857142857,-5.06696428571429,278
-40.6473214285714,-5.06696428571429,290
-40.5803571428571,-5.06696428571429,302
-40.5133928571429,-5.06696428571429,320
-40.4464285714286,-5.06696428571429,330
-40.3794642857143,-5.06696428571429,348
-40.3125,-5.06696428571429,368
-40.2455357142857,-5.06696428571429,398
-40.1785714285714,-5.06696428571429,484
-40.1116071428571,-5.06696428571429,529
-40.0446428571429,-5.06696428571429,502
-39.9776785714286,-5.06696428571429,507
-39.9107142857143,-5.06696428571429,437
-39.84375,-5.06696428571429,352
-39.7767857142857,-5.06696428571429,332
-39.7098214285714,-5.06696428571429,292
-39.6428571428571,-5.06696428571429,277
-39.5758928571429,-5.06696428571429,285
-39.5089285714286,-5.06696428571429,283
-39.4419642857143,-5.06696428571429,281
-39.375,-5.06696428571429,252
-39.3080357142857,-5.06696428571429,281
-39.2410714285714,-5.06696428571429,412
-39.1741071428571,-5.06696428571429,291
-39.1071428571429,-5.06696428571429,315
-39.0401785714286,-5.06696428571429,275
-38.9732142857143,-5.06696428571429,184
-38.90625,-5.06696428571429,176
-38.8392857142857,-5.06696428571429,161
-38.7723214285714,-5.06696428571429,163
-38.7053571428571,-5.06696428571429,184
-38.6383928571429,-5.06696428571429,146
-38.5714285714286,-5.06696428571429,129
-38.5044642857143,-5.06696428571429,116
-38.4375,-5.06696428571429,110
-38.3705357142857,-5.06696428571429,104
-38.3035714285714,-5.06696428571429,96
-38.2366071428571,-5.06696428571429,87
-38.1696428571429,-5.06696428571429,84
-38.1026785714286,-5.06696428571429,79
-38.0357142857143,-5.06696428571429,33
-37.96875,-5.06696428571429,27
-37.9017857142857,-5.06696428571429,101
-37.8348214285714,-5.06696428571429,129
-37.7678571428571,-5.06696428571429,120
-37.7008928571429,-5.06696428571429,103
-37.6339285714286,-5.06696428571429,90
-37.5669642857143,-5.06696428571429,93
-37.5,-5.06696428571429,110
-37.4330357142857,-5.06696428571429,97
-37.3660714285714,-5.06696428571429,62
-37.2991071428571,-5.06696428571429,34
-37.2321428571429,-5.06696428571429,-1
-37.1651785714286,-5.06696428571429,-1
-37.0982142857143,-5.06696428571429,51
-37.03125,-5.06696428571429,139
-36.9642857142857,-5.06696428571429,187
-36.8973214285714,-5.06696428571429,112
-36.8303571428571,-5.06696428571429,33
-36.7633928571429,-5.06696428571429,0
-36.6964285714286,-5.06696428571429,-2
-36.6294642857143,-5.06696428571429,-3
-36.5625,-5.06696428571429,-3
-36.4955357142857,-5.06696428571429,-2
-36.4285714285714,-5.06696428571429,-2
-36.3616071428571,-5.06696428571429,-3
-36.2946428571429,-5.06696428571429,-3
-36.2276785714286,-5.06696428571429,-3
-36.1607142857143,-5.06696428571429,-3
-36.09375,-5.06696428571429,-2
-36.0267857142857,-5.06696428571429,0
-35.9598214285714,-5.06696428571429,2
-35.8928571428571,-5.06696428571429,-1
-35.8258928571429,-5.06696428571429,-3
-35.7589285714286,-5.06696428571429,-3
-35.6919642857143,-5.06696428571429,-6
-35.625,-5.06696428571429,-10
-35.5580357142857,-5.06696428571429,-13
-35.4910714285714,-5.06696428571429,-13
-35.4241071428571,-5.06696428571429,-13
-35.3571428571429,-5.06696428571429,-16
-35.2901785714286,-5.06696428571429,-20
-35.2232142857143,-5.06696428571429,-26
-35.15625,-5.06696428571429,-36
-35.0892857142857,-5.06696428571429,-42
-35.0223214285714,-5.06696428571429,-184
-34.9553571428571,-5.06696428571429,-643
-34.8883928571429,-5.06696428571429,-823
-34.8214285714286,-5.06696428571429,-896
-34.7544642857143,-5.06696428571429,-1030
-34.6875,-5.06696428571429,-1852
-34.6205357142857,-5.06696428571429,-3209
-34.5535714285714,-5.06696428571429,-3642
-34.4866071428571,-5.06696428571429,-3693
-34.4196428571429,-5.06696428571429,-3791
-34.3526785714286,-5.06696428571429,-3873
-34.2857142857143,-5.06696428571429,-4030
-34.21875,-5.06696428571429,-4048
-34.1517857142857,-5.06696428571429,-3764
-34.0848214285714,-5.06696428571429,-3334
-34.0178571428571,-5.06696428571429,-3626
-33.9508928571429,-5.06696428571429,-4126
-33.8839285714286,-5.06696428571429,-4214
-33.8169642857143,-5.06696428571429,-4341
-33.75,-5.06696428571429,-4427
-33.6830357142857,-5.06696428571429,-4385
-33.6160714285714,-5.06696428571429,-4457
-33.5491071428571,-5.06696428571429,-4539
-33.4821428571429,-5.06696428571429,-4489
-33.4151785714286,-5.06696428571429,-4457
-33.3482142857143,-5.06696428571429,-4428
-33.28125,-5.06696428571429,-4447
-33.2142857142857,-5.06696428571429,-4506
-33.1473214285714,-5.06696428571429,-4524
-33.0803571428571,-5.06696428571429,-4511
-33.0133928571429,-5.06696428571429,-4535
-32.9464285714286,-5.06696428571429,-4554
-32.8794642857143,-5.06696428571429,-4557
-32.8125,-5.06696428571429,-4546
-32.7455357142857,-5.06696428571429,-4545
-32.6785714285714,-5.06696428571429,-4556
